Apple ID,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
322,2.64612,-0.449973,-4.57395,-0.0452379,3.84904,1.13932,-0.488345,bad
323,-3.2858,1.18425,-2.01593,0.570632,2.0566,3.35963,0.931078,bad
324,4.52477,-0.524203,-3.87015,3.05619,0.0582917,1.01269,-1.23195,good
325,-0.213848,-2.51576,2.83924,2.7411,1.00138,1.32527,2.91447,good
326,-1.39269,1.31907,0.623624,3.57094,-1.58946,0.202749,-0.491653,bad
327,3.98496,-1.63419,-1.98925,0.348186,1.88665,1.28518,2.76716,good
328,3.0389,-2.66584,-1.49083,2.80674,3.20018,-1.19429,1.68651,good
329,1.39273,-1.56312,-5.02972,-0.149823,-0.171402,2.74582,-0.551684,bad
330,-0.828549,-1.25326,1.29446,0.621826,1.472,0.877484,-1.12985,good
331,2.66454,0.504151,-1.31779,-2.81791,-1.20537,2.67473,3.09905,good
332,0.597812,0.0764249,-0.111259,0.804401,1.3829,-2.40455,3.45301,bad
333,-1.90432,-1.99872,0.949571,1.57248,-2.15012,-0.628305,-1.78165,bad
334,-4.03422,-1.24591,2.59135,-0.146699,1.29599,0.677541,-0.953287,good
335,1.41806,-0.15978,0.137655,0.626106,-1.48134,-1.94574,-0.689293,bad
336,-3.0776,-3.0694,5.09438,2.11299,2.13364,-1.19338,-1.95654,good
337,-1.01153,2.30829,1.70546,3.09489,1.41137,-5.19966,2.62155,good
338,-0.872592,-2.75429,0.683718,2.65037,-2.91675,-1.2749,-2.14424,bad
339,-1.61519,-2.47214,-0.250067,1.04121,0.917952,-0.459193,4.94005,bad
340,-0.178849,-1.14703,-1.04832,-0.146478,0.979496,2.94013,-0.669387,bad
341,2.86433,0.662645,-4.80456,2.48318,-3.9393,2.4926,-2.70141,good
342,1.08415,-1.52628,-1.47509,0.230184,-0.108019,-0.0453087,0.0850501,good
343,1.66674,-1.52838,-2.04521,0.890558,2.44405,-0.30437,2.06573,good
344,0.576112,-1.69859,1.23496,0.411287,2.90158,-2.71517,2.19186,good
345,0.585776,-2.26153,-0.154649,1.06485,2.47817,-1.88978,2.58643,good
346,1.80019,-2.59586,-3.4239,1.32844,-0.835875,1.48146,0.994854,good
347,-1.10769,0.419847,-0.78438,0.489854,4.14007,2.33364,-1.8152,bad
348,1.76999,0.772538,0.649893,0.665295,-0.768162,-0.889426,2.64894,good
349,1.23607,-2.08822,0.561291,-1.72924,-0.820017,3.17019,-4.04115,good
350,-2.60033,-1.2905,2.44842,1.43726,2.87286,-0.85453,-1.10222,good
351,3.79533,-5.1031,1.5024,1.32788,-2.31115,5.55326,2.73399,good
352,1.2745,-2.51149,0.38256,2.71517,-0.288363,2.28324,1.50107,good
353,-0.847851,-1.18203,0.271405,0.582183,2.34385,-0.522942,2.14508,bad
354,0.697414,-2.10282,-0.104777,-2.75951,3.83542,-0.531325,1.52504,good
355,-4.90245,-0.66574,2.69921,1.72853,1.32194,1.07492,1.61181,bad
356,1.11734,-2.98314,0.46342,3.00077,-0.642556,0.465851,-0.558476,bad
357,1.04192,1.36352,1.40243,2.64095,-1.37246,-2.62602,3.43973,bad
358,-3.01339,-0.505787,-0.651962,-0.707823,-1.20465,4.02483,0.339436,bad
359,-2.25241,-2.92377,-0.622918,0.191839,-2.61501,1.27431,-3.97648,bad
360,-2.43867,-3.50468,-2.40975,-1.34468,4.4073,3.3866,2.1658,bad
361,3.63217,-1.28428,-2.14163,0.495086,2.47755,0.499046,1.83736,good
362,-1.64308,-0.471081,0.222911,1.87763,2.46955,-0.0214941,-2.39827,good
363,0.943801,-0.879667,-1.77405,3.47848,-0.254345,-1.35806,1.28193,good
364,0.262498,-1.68571,0.338692,1.08143,-0.995296,-0.902955,3.72573,bad
365,-4.76731,-0.245718,-1.88997,-0.116624,2.04242,1.97579,-3.72522,bad
366,-0.276055,0.218412,-3.95565,0.888881,0.546417,0.0339517,-0.704668,good
367,3.28441,-4.15954,-2.26108,0.159527,-0.861256,2.51089,1.39885,good
368,-3.4202,1.1459,0.445299,-0.0192824,2.83929,-0.560978,-3.20185,good
369,1.24404,-2.46573,-3.88753,2.2338,-0.618175,0.838173,-1.57015,good
370,1.46942,-1.34106,1.45082,1.74887,2.42288,-3.06593,2.15788,good
371,-2.48517,-1.00928,-4.66095,0.478236,-1.34059,4.17045,-2.09036,bad
372,-2.11808,-2.56085,-0.797107,0.323212,-0.52711,3.08675,-2.52033,bad
373,-0.972953,1.92623,-0.979577,-1.13425,0.510837,-1.418,-0.101725,good
374,-2.4934,-1.81688,2.04809,1.24033,1.95897,0.473075,-0.600034,good
375,2.13087,-1.05005,-0.18256,0.948857,2.78389,-1.19808,3.65481,good
376,-1.21044,-0.71392,-0.402485,2.0338,0.533504,1.07588,0.329818,bad
377,1.82419,-3.03711,-0.40801,3.24562,1.55822,2.83298,0.585741,good
378,1.90952,-1.36533,-1.40289,2.6542,0.650171,2.65262,-0.493836,good
379,-1.66267,-2.98272,-1.8606,-0.495122,3.3182,1.94313,2.56483,bad
380,-1.5641,1.20266,-1.64654,-0.906798,-0.36607,2.66088,1.11716,bad
381,-2.78213,-1.38188,0.169553,0.821837,-0.499498,-0.795837,4.9893,bad
382,-1.39027,-1.57791,0.55946,2.62082,3.36012,0.0441431,-2.58666,good
383,1.0047,-4.52136,-0.506153,1.47799,2.24658,-1.52342,-0.69351,good
384,-0.10486,-1.21942,-1.11741,2.73432,-1.37699,-1.91094,-2.29208,good
385,2.31693,-1.76565,-3.14225,-0.896767,1.30379,1.67241,-0.964795,good
386,-1.57772,-0.951959,-0.268934,-0.226795,2.03165,-0.612471,2.14897,bad
387,-0.630824,0.254163,-1.46682,1.24022,1.63802,1.53825,-1.24203,bad
388,1.45595,-0.481696,-2.50231,2.68269,-1.73433,0.0792007,-0.838856,good
389,-1.72254,-1.76081,1.94192,0.593023,-0.045435,-1.49028,3.78245,bad
390,-0.153111,-2.48973,-2.19477,-0.590089,3.56061,1.82883,0.205757,bad
391,-2.70854,-0.979013,-2.10623,1.46775,-1.54606,0.296081,-2.58956,bad
392,0.490259,-0.285924,2.28268,-0.0995319,-0.0340516,-2.24544,2.12439,good
393,-4.56132,2.12636,-3.32521,-1.06222,2.92819,4.12613,-0.609772,bad
394,-2.25804,-1.91748,1.80433,0.0528673,-3.26809,-0.7809,-2.39538,bad
395,-0.0564883,0.557704,-0.49645,1.29246,-0.80703,-0.116164,-1.51738,bad
396,2.82591,-1.11933,-1.64869,0.958924,0.436685,0.644317,1.60104,good
397,0.481356,-0.140111,-2.94069,3.60366,-3.46586,2.21577,-0.856561,bad
398,0.780136,-1.56217,0.867887,3.27917,3.13677,0.853514,-0.117891,good
399,-1.03701,2.61129,-2.97567,0.409859,-0.583967,3.58775,4.40595,bad
400,-1.45504,-0.0944367,-1.81041,0.631184,2.11662,-2.28272,-1.59035,good
401,1.25949,-0.154944,-2.82825,2.60997,1.19898,-0.754083,0.108349,good
402,1.32448,1.71662,-0.970105,-1.08742,-0.47896,0.242747,0.14953,good
403,-1.12236,-0.755385,-0.93857,0.462278,1.77909,0.853568,1.29118,bad
404,-3.89436,-0.928452,-0.354897,0.804823,2.42617,3.11941,0.872471,bad
405,0.773149,-1.00203,-0.572641,0.655669,-0.577256,-0.665252,0.247923,good
406,1.10897,0.0346566,1.01351,-0.134654,3.02465,-2.09618,3.41155,good
407,0.805329,-0.377444,-0.302493,1.71836,-2.68561,-2.04709,-0.250708,bad
408,1.89632,-3.14454,-0.399112,2.17408,1.03706,3.46989,-0.315721,good
409,-1.45622,1.71547,-1.75408,0.622814,-0.237516,0.169502,0.819827,bad
410,-0.408477,-1.15019,-3.03113,0.843985,-2.31813,2.47741,-1.10145,bad
411,-1.31761,-1.80564,2.86251,-0.45813,2.05875,2.3089,-0.287477,bad
412,-0.704063,-5.22709,4.44539,3.24395,1.18665,2.48426,3.06509,good
413,-0.816836,-1.66846,-1.3541,0.472745,1.82281,1.50865,-3.09318,bad
414,0.305226,0.233073,-2.44272,1.55018,-1.83462,0.512185,0.386518,bad
415,-3.37751,0.246022,-0.528357,1.41974,0.453682,2.86781,-1.56801,bad
416,0.279686,2.00589,-0.589728,0.634173,-0.0616188,-1.28566,1.28226,good
417,3.85033,2.17436,1.59018,0.749111,1.43218,-1.27022,5.00049,good
418,0.0549528,-1.09645,0.731995,2.03083,-2.08112,0.374896,1.526,bad
419,0.734479,-4.94376,-0.926083,0.108163,5.19825,-1.52129,1.44503,good
420,-0.580186,-2.57304,1.36367,1.05347,0.487122,1.58942,-0.791927,bad
421,-2.58823,0.934419,-2.3181,-1.90876,0.648554,4.48569,0.194095,bad
422,2.93879,-1.12128,-1.80794,4.24989,0.994183,1.97979,0.926895,good
423,-0.166097,0.385633,-1.10288,0.473802,0.325483,0.983244,-2.17194,good
424,-3.6266,-0.536981,2.87555,-1.09769,1.00177,-0.0745541,-2.06921,good
425,-0.709645,0.521759,0.647329,3.99807,-1.61197,0.827411,-0.181238,bad
426,-0.439543,0.184892,0.266969,0.964484,1.26882,0.301063,-1.94498,good
427,-0.0934294,-1.01689,0.623617,1.81039,1.15731,-3.36818,-0.721932,good
428,2.79133,-3.67838,-0.640795,4.09631,1.4935,2.79215,2.19012,good
429,-2.827,1.098,0.0877685,0.248251,1.58421,-0.645972,-4.29224,good
430,0.159317,0.415764,-5.07089,2.74477,-3.59472,2.33518,1.97632,bad
431,-1.02506,0.950649,0.47778,0.750321,-1.66755,-0.782701,-1.75028,bad
432,-2.0736,-0.617207,-0.283296,0.260547,2.31044,0.614735,-0.51885,bad
433,2.06599,-4.28358,1.76361,2.73681,1.25798,2.935,2.68607,good
434,1.2221,0.303505,-1.98264,0.965517,0.819295,-1.36312,-0.145662,bad
435,0.0712007,-3.02176,-2.43242,2.6495,-2.98799,-0.543399,-3.93373,bad
436,1.3806,0.725325,-0.457332,1.64111,3.02388,-2.30273,3.55767,good
437,-0.306896,-0.589711,0.196903,1.3035,0.011035,-0.443881,-0.622332,bad
438,0.71795,-2.8542,0.131557,0.982122,-3.70355,-1.01805,-2.92019,bad
439,-1.35342,0.095967,-2.3298,2.51916,-3.17225,-0.438286,-0.00915303,bad
440,-1.30483,-0.273041,-0.525761,1.79198,1.04163,0.214154,-0.731352,good
441,-0.874153,-2.63501,-0.840066,2.75422,-4.90107,-0.155717,-1.29056,bad
442,-1.76899,-0.338157,0.815395,-0.43569,3.50684,-0.749377,-4.42167,good
443,0.217791,0.380548,-0.449453,2.31827,1.96064,0.0838003,0.0321014,good
444,0.494241,1.96183,1.43675,-0.428753,0.946644,-1.98935,3.49694,good
445,-0.879062,0.330725,-0.253714,1.77187,0.765024,-2.88566,0.382914,good
446,-1.51085,-2.03031,-0.186089,2.12195,0.256777,1.0094,3.18915,bad
447,-2.1516,-1.99576,0.810727,2.09093,3.26611,-0.2069,-1.96606,good
448,-2.5894,-1.42449,-4.39065,0.867853,-0.138383,4.13838,-2.80256,bad
449,2.24978,-2.90962,0.20516,2.60804,-1.76184,-1.56202,-1.96342,bad
450,-3.11418,-1.88242,2.27991,1.91004,2.99088,0.513323,2.05001,good
451,-2.39431,-2.84301,1.17657,-0.693393,0.400813,2.69963,-2.85698,bad
452,-0.832412,-0.154411,-0.0357375,-0.323484,1.22265,1.34751,-1.73329,good
453,1.50604,-0.240399,-1.93691,0.815989,1.11918,-0.00404402,2.59971,good
454,-1.34408,-2.59847,3.03925,0.477874,0.301254,1.25318,0.0193174,good
455,0.258368,-4.14235,3.57264,-0.748075,-1.05746,3.67209,1.1637,good
456,-0.141586,2.09174,-2.43137,1.49858,-1.07177,2.29082,1.12172,good
457,-1.21,-2.27045,-0.879412,1.40911,-4.92498,1.13131,-0.837066,bad
458,-2.68021,1.28107,-0.16035,1.4962,2.90689,-1.64591,-2.33438,good
459,-0.569351,-1.66974,-2.31509,0.574799,3.65355,1.77891,1.99964,bad
460,-0.447992,-0.159176,-0.397702,2.06856,-1.22416,-0.400728,0.495203,bad
461,-0.107115,1.36018,-0.262723,1.43087,2.11251,-2.75004,1.95456,good
462,-3.82033,0.73789,1.40228,-1.02673,2.10124,-0.333244,-1.2924,good
463,0.134902,-1.39571,0.115702,1.77916,0.00576531,2.65475,2.48296,good
464,-1.68714,0.219058,-0.394603,0.0317768,-0.269906,-0.635329,-1.75611,bad
465,0.860115,-2.55386,-0.137818,4.25729,-0.791553,-2.39983,-0.0698794,good
466,-1.00393,-2.90921,-0.503052,1.64989,2.44825,-2.5261,1.41418,good
467,-0.790199,-1.33601,1.68212,0.450123,-1.44559,1.60386,-1.38546,good
468,-0.0612623,0.406683,1.5199,1.53452,-2.75464,-1.24321,2.57328,bad
469,-3.1578,-1.79054,1.53286,0.145359,2.53752,0.804341,1.69246,bad
470,-0.579963,-1.68837,-1.74092,1.67798,-0.202937,-1.13571,0.228479,good
471,0.628772,-0.634391,-2.04615,1.2704,-2.29338,1.17918,0.405926,bad
472,0.43642,1.60437,-1.55615,1.32544,-3.2449,-0.333431,-1.79165,good
473,0.448986,-1.87804,-0.506965,1.52023,-4.22896,-0.369207,-0.801235,bad
474,1.7282,1.78749,-1.43125,0.160493,0.188754,-0.0107276,2.30886,good
475,-0.703772,-4.6553,-0.29877,0.367105,-2.20814,2.34415,-4.23294,bad
476,2.38819,-1.95129,-1.00092,0.991466,0.473925,3.19295,-1.03702,good
477,-2.548,-0.856294,-0.921999,0.947153,1.35673,2.91687,0.404913,bad
478,2.55618,-0.231463,-1.60032,-0.756676,1.8699,0.30483,0.450071,good
479,1.60259,-1.42006,-0.59839,0.836844,-0.769143,3.07958,0.985013,good
480,1.7659,-1.66463,-0.562927,2.4926,1.86601,1.50028,-1.13294,good
481,2.04117,-0.711503,0.0773588,1.15698,-1.44773,3.03529,2.46629,good
482,-0.433134,1.16008,-2.863,1.74907,0.916486,1.72357,1.38649,good
483,0.481432,-3.02814,-1.22666,2.70639,-0.00401236,-1.45508,0.744692,good
484,-5.17914,3.2853,-0.510329,1.48167,3.73172,-2.84402,-2.31243,good
485,0.0726058,-0.259472,-2.66592,0.102862,-1.87171,1.32761,-1.01021,bad
486,-1.71587,-1.35811,-0.69259,0.961653,2.9591,2.92362,-0.438269,bad
487,-4.57473,0.195993,3.77037,1.46465,2.75028,-2.54025,-1.80076,good
488,-2.76379,0.832855,1.14781,1.66016,0.554733,-0.666507,2.27946,bad
489,0.772799,1.54118,-2.73246,1.44022,0.28246,0.874259,1.95012,bad
490,-1.74198,-1.20088,-2.20869,-0.198476,-2.45257,2.15996,-2.08191,bad
491,-0.209518,0.874576,-2.95428,3.1036,-0.599039,-1.18798,-0.30652,good
492,0.99058,-4.01981,1.43771,4.0688,3.31419,1.13054,0.753302,good
493,0.186932,0.120942,-1.5211,0.740063,0.495512,-1.26313,-0.980073,good
494,-2.02504,0.617575,-2.35457,0.551357,1.623,2.48307,-0.155859,bad
495,-2.64401,1.47487,0.14527,1.17124,1.54112,-0.945205,-2.85654,good
496,-3.28554,-1.76302,3.4293,1.06904,2.83156,-1.19436,-1.91946,good
497,-2.86305,-0.858382,1.94344,-0.34098,2.70186,-0.0457183,-3.12196,good
498,-1.87478,1.57691,-0.691253,-0.309359,-0.917596,1.49039,-1.04162,good
499,0.215018,-0.540549,-0.423472,2.21089,1.23023,-2.43137,0.780281,good
500,1.66867,2.70402,0.35248,0.10585,2.07464,-1.68556,3.59902,good
501,-0.754743,0.302332,2.66039,-1.82605,-1.4047,1.39208,-2.04565,good
502,-3.31716,0.105307,3.54214,2.55026,-2.11322,-3.58629,5.30522,bad
503,-2.3112,0.599271,-1.29055,1.65525,0.78091,0.951248,-0.826906,good
504,0.54749,-2.10583,1.6729,1.48775,0.889657,1.05248,0.838016,good
505,-0.279167,-0.84946,-3.64082,3.24688,1.46882,-1.58199,-1.37084,good
506,-2.07364,-1.21283,-0.81844,3.80883,1.01386,0.748661,0.0261342,good
507,-0.055726,-2.07918,-2.58699,0.482617,-0.271768,0.439725,0.267883,good
508,-2.0698,-2.17491,-1.27128,1.57542,-0.662195,4.1341,-1.65838,bad
509,2.12607,-0.271592,-1.01329,3.42976,1.32158,-1.50558,3.76803,good
510,0.213741,-1.58316,-1.26895,2.70798,-2.81872,-0.384328,-0.486725,bad
511,2.83398,-1.04904,-1.72856,1.69429,-0.0478452,0.690355,3.53785,good
512,3.4948,-2.64374,0.41928,3.64572,-3.28532,-2.29729,-0.264526,bad
513,-0.54989,0.101256,-0.818702,-0.294354,-0.463337,-0.145805,-1.34673,bad
514,0.866742,0.868371,-0.993523,1.17503,0.249553,-1.06033,-0.528235,bad
515,2.67869,-2.59594,-1.56222,2.31319,2.15938,-0.663799,1.00446,good
516,-2.56189,-1.35131,-0.820041,1.49022,-0.555786,2.13851,2.40015,bad
517,1.48912,-0.564749,-1.79528,1.46425,-1.17276,-0.362617,-0.623912,bad
518,0.347281,-1.2012,-3.08167,3.64169,-1.41125,-0.818516,-2.3945,good
519,-0.899434,0.175009,-2.13893,0.804955,1.20117,1.47503,-0.726509,bad
520,3.00849,-1.37212,-1.65766,1.49054,-1.53455,1.01013,0.348479,good
521,0.278974,0.132544,-2.75237,-0.106853,-0.791003,1.26755,-0.876621,bad
522,1.83101,0.843341,-2.52746,-1.54269,1.66084,1.47109,2.90534,good
523,0.653795,-2.07236,-2.85127,2.27929,-1.90323,1.43253,-1.43225,bad
524,-2.06724,-0.272901,-1.11094,0.949659,-1.47045,-0.317205,-1.64244,bad
525,1.64133,0.0977591,1.39825,3.29869,-1.79193,-2.47875,2.81402,bad
526,1.34506,-6.55668,0.299351,1.97796,3.57806,-2.11417,1.87194,good
527,1.20679,-0.508979,1.73621,1.30101,-0.556149,-1.33205,1.00916,bad
528,0.0636821,0.388509,-0.695765,2.40007,0.771042,1.0104,0.679909,good
529,-0.217649,-0.525628,-2.72825,0.725687,2.87015,3.07138,-0.467196,bad
530,1.84344,-1.80113,3.0937,0.869797,-1.24177,-1.45668,0.489432,bad
531,-1.36812,-0.163515,-2.74856,1.61212,-1.69797,2.54386,1.27432,bad
532,-2.70003,-2.38607,-2.3021,-2.07862,5.87075,3.24584,1.81846,bad
533,0.40669,-1.22621,0.236156,3.32035,2.26676,0.489536,-0.433008,good
534,0.559077,-1.88709,-4.29559,1.47132,0.638079,4.07446,0.296224,bad
535,-1.57283,-0.816051,-0.165679,0.792687,0.358,1.66218,-2.74802,good
536,-0.733303,-0.525051,0.534365,0.535375,0.44801,-3.11571,4.07683,bad
537,0.508402,-0.0799028,-4.49496,1.31793,-1.85994,3.18526,0.977639,bad
538,-3.30844,1.5691,2.91239,-1.37905,0.897301,-1.42131,-3.99733,good
539,-2.52333,-2.57263,1.8391,2.91099,-0.147553,-4.63648,-0.142419,good
540,0.127841,-0.745334,0.82095,-0.57126,0.569247,1.87053,-1.71884,good
541,-2.13094,-2.08591,0.290192,-0.017448,-3.13122,0.0977768,-2.948,bad
542,-0.17277,-3.1485,-0.495673,0.581484,0.16435,-1.18433,-0.513257,good
543,-5.23419,-0.782204,5.55962,2.24913,0.84981,-1.64886,4.30646,bad
544,-2.67537,-0.0214561,0.523988,-0.489344,1.40145,0.934927,-2.83046,good
545,-0.264936,-0.623333,-1.73123,1.36669,-1.78164,1.12386,-0.205166,bad
546,-3.97706,2.42639,1.45834,-1.81635,-0.109633,-0.961738,-4.38487,good
547,-2.10219,0.793196,0.777083,1.51098,0.414618,-1.58217,-0.0865829,bad
548,-2.28723,0.162206,-1.19633,0.670176,-0.00090524,2.4914,0.823026,bad
549,-1.4844,-1.1146,-4.69223,-1.36738,0.111192,6.06623,-1.95566,bad
550,-2.30506,-2.6267,3.22105,1.52101,2.62947,0.215938,-0.219795,good
551,0.854073,-2.95264,0.426191,0.402773,3.29677,-1.7509,2.79084,good
552,0.238681,-2.55011,-1.85302,1.52691,-2.73369,0.316585,-3.0221,bad
553,-1.52224,0.468538,-4.24694,0.487412,-0.70267,0.94823,-2.36845,bad
554,-4.23331,-1.00466,0.981574,-1.51898,1.62057,1.88315,-3.05238,bad
555,3.09941,-1.69156,-3.67936,0.963606,0.538102,1.6601,-0.544761,good
556,2.73874,-2.96478,-0.880812,0.306241,3.80226,-0.511324,2.57158,good
557,-1.37678,1.088,0.826209,-0.221216,2.21991,-0.764982,-2.79346,good
558,-1.30769,-1.27099,-1.0862,0.553726,1.64805,1.84048,-2.14192,bad
559,2.1187,-0.44105,-0.884647,1.04684,1.65462,1.78318,-1.91667,good
560,1.06108,-0.304592,-3.49387,0.935043,0.882096,1.31669,-1.51409,bad
561,2.04724,-5.90874,-0.951043,0.70663,1.23754,-0.202616,-1.35346,good
562,0.259523,-0.815402,0.869377,-0.204425,-0.764833,2.22787,0.423216,good
563,1.49022,-1.65521,0.685513,3.13237,-0.668775,-1.34951,0.117584,bad
564,-0.514291,-0.986577,2.17876,2.85563,2.13771,0.153366,0.553624,good
565,0.841701,-1.30233,-1.37583,1.81507,-0.992369,1.14752,-0.352363,bad
566,-2.20294,0.604628,-2.30039,-1.20963,0.778298,2.98741,-0.938838,bad
567,1.15267,-1.64721,1.0741,1.51836,-1.02361,1.72486,-1.39372,good
568,0.100838,-1.87618,-0.34184,1.70026,-1.1705,0.385228,-1.24722,bad
569,-0.300053,-1.4001,1.24187,0.963302,1.0534,1.03657,-1.48605,good
570,3.96372,0.443685,-1.32955,-1.40778,4.33753,0.649487,4.85771,good
571,0.240036,0.741437,-3.07147,-0.0118518,1.77657,0.192085,-0.930152,bad
572,-2.87654,2.17312,-2.71575,-1.14224,-0.0472886,2.955,1.00448,bad
573,3.50474,-5.47868,-1.54867,-0.720534,1.90838,1.91057,2.44501,good
574,0.389662,-4.38692,3.86995,1.6366,3.26205,1.09509,-1.02208,good
575,1.83208,2.20643,2.03731,-1.90165,0.355729,-0.795371,5.08746,good
576,0.294586,-0.353755,-0.540282,2.85984,0.67199,1.29184,0.920606,good
577,0.468012,0.155356,-2.3468,-0.217853,2.23984,0.0651103,-0.712191,bad
578,1.1172,-0.346259,-1.00062,2.45184,-1.39548,-0.643644,1.81095,good
579,-3.22666,1.68059,-0.0211054,-1.18896,0.57255,-0.0427553,-3.0215,good
580,-1.88001,0.403137,0.518251,2.41501,1.6197,0.00886328,2.62643,bad
581,2.83287,-1.94582,-5.40696,-1.20472,3.67576,1.00249,0.00309245,bad
582,2.32352,-0.6607,-2.10955,1.99911,2.10091,0.554683,-0.765057,bad
583,2.92503,-1.14694,-1.76583,2.27733,0.866874,-0.302878,0.978184,good
584,0.0790185,-1.8943,1.30242,-0.19538,0.627322,1.90765,-0.642411,good
585,-2.82467,-0.676216,-2.058,-0.0243001,0.703555,4.53793,-0.221105,bad
586,-0.514507,0.330494,-1.41902,1.16665,0.231519,2.11165,1.03812,good
587,-2.73035,-1.33908,-0.281203,2.77006,-2.88986,1.77505,2.72433,bad
588,-2.07614,-0.275632,-1.06686,3.07985,-2.31886,-1.94652,-1.11516,bad
589,-1.94605,-1.24662,-0.710984,1.45669,-1.08228,0.423561,-1.67797,bad
590,1.63112,-1.31687,-2.01303,1.62216,0.261015,0.293064,-0.463927,bad
591,-0.473288,-0.555146,0.559616,-0.424502,-0.250158,1.8519,-4.80928,good
592,3.20029,0.962163,-0.530071,0.74654,-1.00316,0.450423,2.57695,good
593,-2.13499,-1.50769,-0.338053,1.12493,1.19317,1.36865,2.98112,bad
594,-1.26381,0.399645,1.68649,0.322649,0.431915,-1.13399,-0.0673126,bad
595,2.61604,-1.58617,-4.36829,-1.08553,3.35865,0.595666,0.895274,bad
596,-0.819416,-1.49111,2.47728,-0.320206,3.45936,-3.42855,4.17355,good
597,-2.41329,-0.974107,-0.331471,-1.48304,1.74125,-1.86538,0.120173,good
598,0.0809706,0.311422,2.10226,1.28484,1.43437,-3.74037,1.05091,bad
599,-0.539639,-0.371999,0.739616,3.30115,1.53171,0.674875,2.01149,good
600,-0.591905,-2.49652,2.78657,0.785988,0.266635,1.58987,-0.446924,good
601,1.61505,0.845144,-4.46074,0.864101,-0.770956,1.90538,-0.00813638,good
602,0.440098,-0.536274,-0.854271,0.160995,-0.0497581,3.08159,1.33489,bad
603,0.318858,-3.01979,-1.59408,2.59141,0.366573,-1.09892,0.754842,good
604,0.0348182,-0.930392,-1.97199,1.3812,-1.2175,-0.276926,0.603642,good
605,2.86222,-4.38742,-2.5289,1.39749,1.33764,1.18648,1.57327,good
606,2.66594,-1.68855,-4.63505,1.29716,0.460287,1.88917,-0.370717,bad
607,-0.606923,1.22774,-0.182501,0.440501,-1.52756,-1.28516,1.43637,good
608,-0.606659,-4.24913,-1.36087,1.12834,2.50868,-1.6839,-0.378882,good
609,1.07218,1.40435,-2.70909,-0.908657,-0.125466,0.998452,0.796064,good
610,-1.0235,-1.74575,1.36953,-0.277134,-0.375001,0.72822,-1.68466,bad
611,-1.64324,-0.285796,0.493821,0.658178,2.05895,1.28978,0.167155,good
612,2.44757,-3.26086,0.155289,-0.791886,3.61257,-0.191536,3.59167,good
613,-0.588241,-1.96935,-1.86351,1.04315,-1.38618,0.759107,-3.07093,bad
614,-0.605395,0.520954,-0.861903,-0.715699,-3.4624,0.444729,0.520981,bad
615,2.27523,-1.19707,-3.30074,-1.98981,3.36932,1.93164,2.19125,good
616,1.70119,-0.242767,-1.6102,2.58795,-1.84315,-0.286345,1.40237,bad
617,-1.20633,-0.304428,-0.551758,2.07196,-0.966434,2.15196,-0.84637,bad
618,2.62258,-0.727552,-5.0799,1.23485,0.450371,1.79375,-1.72589,good
619,-2.29928,-0.200616,0.0236734,0.676884,1.71449,0.191462,2.66342,bad
620,-1.10107,-1.92839,2.48776,0.447988,-1.06912,-0.00783462,-0.651893,bad
621,-0.976026,-4.20124,-1.68063,1.54607,-1.33025,2.64354,-4.00759,bad
622,0.642459,-2.45157,-2.65379,-0.36493,3.61542,1.8983,1.32712,bad
623,-0.560197,-0.662943,-1.65604,0.400827,0.99395,1.077,0.703619,bad
624,0.607802,1.25602,-3.18485,3.79293,0.44748,1.36369,0.77325,good
625,-0.316047,-2.26565,2.21101,1.37927,1.64779,0.851511,-1.4609,good
626,-3.22695,-3.25683,1.75189,1.17637,2.98204,0.605469,3.31139,bad
627,2.17439,-2.65098,-1.41046,2.19446,2.86442,-1.27279,1.7255,good
628,-3.41925,-1.89785,4.16239,-0.593183,0.371965,1.02414,0.195607,good
629,-0.208962,0.0245418,-0.261291,0.929661,-0.612923,1.3444,-0.207892,good
630,-0.807362,-1.07517,1.68141,1.12294,2.56461,-1.53537,2.94328,bad
631,0.21727,-0.696807,-2.27969,1.08409,-1.02621,1.976,0.0570942,bad
632,-0.140735,-1.76203,-0.135482,3.07168,0.355607,2.04671,2.15803,good
633,-0.202375,-0.594789,0.363909,0.89956,1.54878,-2.00496,2.9907,bad
634,5.86623,0.821114,-0.592951,0.768464,3.0501,0.684049,6.70139,good
635,-1.6696,0.371046,2.11879,1.60282,-1.35888,0.272912,-1.57668,bad
636,-2.03283,-1.47117,0.28554,2.16989,-1.10425,0.643577,1.77574,bad
637,0.45902,-0.996355,-3.96691,0.0904836,2.73007,2.62204,0.242942,bad
638,-0.26153,-1.01674,0.648951,0.905916,-2.33112,0.42789,0.56897,bad
639,-3.66315,0.881709,0.771988,-1.73058,0.475535,1.00686,-3.67514,good
640,-1.36538,0.331631,-0.483123,-0.518862,0.446692,2.29927,0.612548,bad
641,-0.166163,-1.61607,2.17631,1.53699,0.109504,0.177205,0.376794,bad
642,-0.151142,0.150735,-0.476624,4.32644,-3.06563,0.528822,-2.13046,bad
